"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2022","GA","Georgia","Terrell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.9",,,"76.2","83.1","8,754","6,837","13273","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.4366722312933 31.7770572781924)"
"2022","IL","Illinois","Jasper","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.8",,,"73.6","81.7","9,212","7,130","17079","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.1535389702288 39.0104236780171)"
"2022","ID","Idaho","Lincoln","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","70.6",,,"66.1","74.7","5,329","3,948","16063","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-114.138461485006 43.0023295316481)"
"2022","GA","Georgia","Oconee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.5",,,"70.4","78.4","43,588","32,332","13219","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.4371131178921 33.835069659771)"
"2022","IL","Illinois","Mason","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.0",,,"73.8","81.8","12,748","10,098","17125","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.9168506099057 40.2394401010643)"
"2022","GA","Georgia","Schley","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.7",,,"74.0","81.1","4,496","3,428","13249","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.3148282661391 32.262610616466)"
"2022","IL","Illinois","Jo Daviess","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.1",,,"69.4","78.5","21,758","17,885","17085","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.2125669942826 42.3657993803909)"
"2022","IL","Illinois","Iroquois","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.2",,,"73.0","80.9","26,473","20,878","17075","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.8244224208504 40.7472630732561)"
"2022","IN","Indiana","Fulton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.8",,,"71.6","79.8","20,327","15,583","18049","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.2635207365853 41.0469832521579)"
"2022","GA","Georgia","Webster","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.6",,,"72.4","80.3","2,328","1,917","13307","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.5496149265342 32.0471175973242)"
"2022","GA","Georgia","Taliaferro","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.7",,,"72.6","80.4","1,600","1,305","13265","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.8790113876123 33.565904432115)"
"2022","ID","Idaho","Lemhi","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.5",,,"73.8","80.8","8,240","6,785","16059","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-113.933478496525 44.9434584985958)"
"2022","IL","Illinois","Morgan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.6",,,"72.4","80.4","32,209","26,134","17137","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.2012120575902 39.7155885996371)"
"2022","IL","Illinois","Woodford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.1",,,"68.5","77.3","38,128","29,161","17203","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-89.2113386473619 40.7882446452346)"
"2022","IL","Illinois","Winnebago","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.3",,,"71.2","79.3","282,188","216,726","17201","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.1608960279273 42.3363195500472)"
"2022","ID","Idaho","Minidoka","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","69.6",,,"64.8","73.6","22,194","15,922","16067","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-113.637539859749 42.8540795007732)"
"2022","GA","Georgia","Meriwether","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.6",,,"71.6","79.3","20,845","16,453","13199","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.6882775391666 33.0409419482636)"
"2022","IL","Illinois","Champaign","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","73.4",,,"69.2","77.5","206,542","167,887","17019","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.199247034004 40.1399616455591)"
"2022","IN","Indiana","Franklin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.0",,,"75.3","82.4","23,028","17,872","18047","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.0602581204889 39.4147489315124)"
"2022","ID","Idaho","Bonneville","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","72.1",,,"68.4","75.5","129,496","91,190","16019","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.614650145003 43.3878527716182)"
"2022","IL","Illinois","Cumberland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.9",,,"72.7","80.8","10,324","8,022","17035","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.2403551281773 39.2735029218096)"
"2022","IL","Illinois","Wabash","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.6",,,"73.4","81.3","11,087","8,664","17185","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.8434564794453 38.4466641598799)"
"2022","IL","Illinois","Logan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.3",,,"71.7","80.3","27,591","22,260","17107","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.3675561148044 40.1245688987964)"
"2022","IL","Illinois","Kankakee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.7",,,"72.6","80.5","106,074","82,136","17091","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.8618075697507 41.1377350724182)"
"2022","IL","Illinois","Kane","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.2",,,"71.2","78.8","514,182","392,633","17089","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.4286530053985 41.9388449043496)"
"2022","IL","Illinois","Livingston","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.6",,,"72.3","80.7","35,521","27,840","17105","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.557798858116 40.891509557855)"
"2022","ID","Idaho","Benewah","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.0",,,"65.5","74.4","10,370","8,035","16009","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.658809779797 47.216881555053)"
"2022","ID","Idaho","Valley","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.7",,,"72.6","80.4","12,464","10,261","16085","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-115.566555304962 44.7665648756136)"
"2022","IN","Indiana","Clay","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.1",,,"73.3","80.6","26,379","20,373","18021","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.1156970341882 39.3927502534324)"
"2022","GA","Georgia","Screven","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.4",,,"71.1","79.4","13,977","11,172","13251","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.6117427953092 32.7511007138643)"
"2022","IL","Illinois","Peoria","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.8",,,"73.8","81.4","178,383","136,302","17143","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.7600231425467 40.7880862751225)"
"2022","IL","Illinois","Bureau","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.7",,,"72.5","80.6","32,828","26,060","17011","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.5286007041431 41.4040731451308)"
"2022","ID","Idaho","Ada","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.1",,,"72.2","77.8","518,907","406,062","16001","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.241257443034 43.450951919308)"
"2022","IN","Indiana","Dubois","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.7",,,"74.9","82.1","43,632","33,131","18037","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.87967418654 38.3641061248825)"
"2022","ID","Idaho","Latah","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.1",,,"69.2","76.8","40,978","33,228","16057","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.711700829425 46.8155705621497)"
"2022","ID","Idaho","Nez Perce","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.5",,,"74.4","80.3","43,004","33,907","16069","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.749939019682 46.3271022270792)"
"2022","GA","Georgia","Warren","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.9",,,"72.9","80.6","5,155","4,112","13301","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.6765133555302 33.4084998133757)"
"2022","HI","Hawaii","Honolulu","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.9",,,"70.8","76.9","995,638","791,639","15003","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-157.974693402227 21.4587970621318)"
"2022","IL","Illinois","Carroll","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.5",,,"73.4","81.3","15,529","12,722","17015","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.9343026396068 42.0685587636112)"
"2022","GA","Georgia","Newton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.3",,,"73.5","80.9","117,621","88,140","13217","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.8504141374814 33.5545472273125)"
"2022","ID","Idaho","Teton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.1",,,"65.5","74.5","12,544","9,808","16081","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.207859193673 43.7599479101645)"
"2022","GA","Georgia","Upson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.0",,,"74.1","81.7","28,086","21,702","13293","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.2995096783688 32.8810119833769)"
"2022","GA","Georgia","Stewart","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","71.4",,,"66.9","75.5","4,648","4,097","13259","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.8345510378135 32.0781190115819)"
"2022","GA","Georgia","Long","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.5",,,"70.4","78.3","18,348","13,302","13183","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.745381491443 31.7522994598883)"
"2022","GA","Georgia","Pickens","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.5",,,"73.3","81.4","34,826","28,371","13227","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.4653887586926 34.463848952651)"
"2022","IN","Indiana","Crawford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.8",,,"75.6","82.5","10,536","8,340","18025","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.4517048200558 38.2922407682641)"
"2022","IN","Indiana","Franklin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.3",,,"72.2","80.0","23,028","17,872","18047","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.0602581204889 39.4147489315124)"
"2022","IL","Illinois","Massac","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.5",,,"70.2","78.6","13,896","10,964","17127","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.7076683124229 37.2190136066965)"
"2022","ID","Idaho","Franklin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","68.2",,,"63.5","72.8","15,189","10,610","16041","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.813247947913 42.1809525302421)"
"2022","IL","Illinois","Sangamon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.6",,,"73.7","81.3","194,534","152,349","17167","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.6587606853797 39.7581951074678)"
"2022","IL","Illinois","McHenry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.9",,,"69.5","77.8","311,747","241,902","17111","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.452330230929 42.3244326576623)"
"2022","IL","Illinois","Perry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.2",,,"68.4","77.6","20,588","16,700","17145","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-89.3668215059706 38.084140587643)"
"2022","IL","Illinois","Pope","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.0",,,"76.1","83.4","3,770","3,378","17151","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.5615481821764 37.4125961157653)"
"2022","IL","Illinois","Clay","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.6",,,"72.2","80.3","13,047","10,083","17025","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.4904699657644 38.7544455588339)"
"2022","GA","Georgia","Lumpkin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.1",,,"70.0","78.0","34,796","28,940","13187","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.0028613994945 34.5724830927062)"
"2022","IL","Illinois","Pike","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.3",,,"73.0","81.2","14,484","11,181","17149","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.8861807489157 39.6225236120318)"
"2022","ID","Idaho","Caribou","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","72.4",,,"68.0","76.6","7,190","5,204","16029","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-111.562180546814 42.7704958174665)"
"2022","ID","Idaho","Madison","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","71.9",,,"67.7","75.8","54,976","43,767","16065","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.659057264189 43.7840136222451)"
"2022","IL","Illinois","Jackson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.7",,,"71.4","79.8","52,617","42,702","17077","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-89.3823255393244 37.7849171126003)"
"2022","GA","Georgia","Tattnall","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.8",,,"70.5","78.5","24,064","19,171","13267","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.0580042364248 32.0458230000891)"
"2022","GA","Georgia","Wayne","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.9",,,"70.7","78.8","30,896","23,445","13305","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.9169825771378 31.5514363184959)"
"2022","IL","Illinois","Christian","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.1",,,"71.7","80.0","33,436","27,126","17021","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.277110575745 39.5457095688036)"
"2022","ID","Idaho","Jerome","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","70.8",,,"66.3","75.1","25,311","17,886","16053","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-114.264298293712 42.6896258772635)"
"2022","IN","Indiana","Cass","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.0",,,"72.0","79.8","37,540","29,117","18017","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.3459852530457 40.7615633416599)"
"2022","IL","Illinois","Kendall","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.8",,,"69.8","79.3","137,254","100,594","17093","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.4287811608796 41.5907308708057)"
"2022","IL","Illinois","Marshall","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.0",,,"72.9","80.8","11,678","9,320","17123","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.3446681907835 41.0331708888478)"
"2022","IL","Illinois","Jefferson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.1",,,"69.5","78.4","36,400","28,370","17081","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.9239770198655 38.3004858334764)"
"2022","IN","Indiana","Elkhart","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.1",,,"72.7","79.3","206,890","151,178","18039","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.8587533733708 41.5974196705107)"
"2022","IL","Illinois","Shelby","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","72.5",,,"67.7","76.9","20,761","16,391","17173","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.8051969036463 39.3913669667087)"
"2022","IL","Illinois","Warren","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.1",,,"69.4","78.5","16,354","12,715","17187","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.6149668081218 40.8488342067712)"
"2022","ID","Idaho","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","72.1",,,"67.5","76.3","11,087","8,643","16087","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.784993019521 44.452704019582)"
"2022","ID","Idaho","Bear Lake","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","72.3",,,"67.6","76.5","6,722","4,937","16007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.329521463308 42.2848902379866)"
"2022","IL","Illinois","Crawford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.4",,,"69.0","77.7","18,536","14,819","17033","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.7592378726544 39.0032498440152)"
"2022","IL","Illinois","Edwards","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.9",,,"69.5","78.2","6,071","4,726","17047","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.053269013281 38.415936548251)"
"2022","GA","Georgia","Paulding","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.0",,,"70.0","77.9","178,421","133,467","13223","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.8673497628698 33.9202190226087)"
"2022","IL","Illinois","Saline","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.5",,,"73.3","81.1","23,087","18,462","17165","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.5408109499033 37.7531642187375)"
"2022","IL","Illinois","Cass","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.6",,,"70.9","76.2","12,657","9,582","17017","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.2476708850327 39.9736920810451)"
"2022","IL","Illinois","Coles","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.7",,,"70.4","78.7","46,334","37,967","17029","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.2217255465441 39.5203156135234)"
"2022","IL","Illinois","Moultrie","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.3",,,"72.0","80.2","14,323","10,786","17139","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.6189863239145 39.6419524353702)"
"2022","ID","Idaho","Camas","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","69.9",,,"64.9","74.5","1,153","902","16025","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-114.805504004867 43.4631123331592)"
"2022","ID","Idaho","Payette","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","73.7",,,"69.7","77.6","26,956","20,169","16075","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.760636913533 44.0064328596574)"
"2022","GA","Georgia","Wilcox","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.0",,,"70.6","79.0","8,761","7,126","13315","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.432277173462 31.9726046759688)"
"2022","GA","Georgia","Richmond","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.4",,,"75.0","81.5","206,640","159,792","13245","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.0744462571572 33.3599418331668)"
"2022","IL","Illinois","Brown","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","73.5",,,"68.6","77.9","6,330","5,247","17009","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.7503721365036 39.9613825830312)"
"2022","IL","Illinois","Gallatin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.6",,,"71.0","76.1","4,855","3,897","17059","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.2304600206296 37.7624120431912)"
"2022","ID","Idaho","Gem","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.4",,,"66.2","74.5","20,418","15,931","16045","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.399193305642 44.0615850872129)"
"2022","GA","Georgia","Wilkinson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.5",,,"74.8","81.9","8,681","6,780","13319","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.1707316291648 32.8022701825695)"
"2022","IL","Illinois","Grundy","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.2",,,"69.5","78.4","53,041","40,320","17063","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.418506343176 41.2852896366779)"
"2022","IL","Illinois","DeKalb","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.6",,,"70.0","78.7","100,232","78,964","17037","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.7703233242501 41.8935375511825)"
"2022","GA","Georgia","Rabun","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.8",,,"75.0","82.2","17,206","14,552","13241","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.4023484816598 34.8818107236529)"
"2022","IL","Illinois","Randolph","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.9",,,"69.3","78.1","30,068","24,114","17157","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-89.8251663296485 38.0521875484111)"
"2022","ID","Idaho","Lemhi","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.9",,,"66.5","74.9","8,240","6,785","16059","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-113.933478496525 44.9434584985958)"
"2022","GA","Georgia","Seminole","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.4",,,"72.1","80.2","9,127","7,325","13253","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.8685083856567 30.9386333289303)"
"2022","GA","Georgia","Quitman","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.0",,,"72.9","80.6","2,249","1,837","13239","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.0189983914636 31.8659717322447)"
"2022","IL","Illinois","De Witt","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.7",,,"72.4","80.9","15,310","12,099","17039","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.9040275161832 40.1744958647013)"
"2022","IL","Illinois","Woodford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.8",,,"71.6","79.7","38,128","29,161","17203","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-89.2113386473619 40.7882446452346)"
"2022","IL","Illinois","Hancock","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.7",,,"74.8","82.2","17,244","13,566","17067","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.1647865817632 40.4036625382212)"
"2022","ID","Idaho","Kootenai","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.4",,,"66.9","73.7","183,578","142,953","16055","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-116.701842750137 47.6743233510996)"
"2022","IL","Illinois","Henderson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.7",,,"74.8","82.4","6,151","5,025","17071","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.9250782416312 40.8180498314021)"
