"Year","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPop18plus","TotalPopulation","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2023","33865","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.8",,,"75.2","82.1","632","801","POINT (-81.9632568 27.433787)","33865","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33834","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.2",,,"70.4","77.9","5,219","6,584","POINT (-81.9125806 27.6313026)","33834","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33835","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.8",,,"82.4","87.1","60","69","POINT (-81.9725907 27.7882464)","33835","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33897","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.5",,,"73.3","79.5","19,789","25,352","POINT (-81.6910243 28.2851288)","33897","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33898","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.3",,,"77.5","82.9","14,678","17,971","POINT (-81.3175335 27.8805515)","33898","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33773","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.3",,,"74.8","81.4","14,710","17,494","POINT (-82.7553 27.8815068)","33773","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33774","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.3",,,"77.0","83.2","14,970","18,145","POINT (-82.827877 27.8838191)","33774","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33702","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.5",,,"73.8","80.7","25,113","29,996","POINT (-82.6305896 27.8466028)","33702","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33776","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.5",,,"77.1","83.3","10,617","12,922","POINT (-82.8258272 27.8495644)","33776","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33867","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.8",,,"81.2","86.2","106","126","POINT (-81.2020396 27.7810878)","33867","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33837","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.1",,,"73.9","80.1","28,472","36,302","POINT (-81.5878051 28.1942628)","33837","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33901","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.7",,,"76.7","82.5","17,979","22,629","POINT (-81.8831911 26.6233808)","33901","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33868","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.5",,,"73.3","79.6","10,592","12,906","POINT (-81.8537969 28.2676385)","33868","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33703","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.1",,,"74.5","81.2","19,787","23,948","POINT (-82.61975 27.817056)","33703","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33870","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.1",,,"78.3","83.7","19,718","24,238","POINT (-81.3677389 27.5033456)","33870","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33838","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.7",,,"73.6","79.8","3,946","5,243","POINT (-81.6100207 28.016968)","33838","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33839","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.0",,,"71.7","78.3","2,810","3,827","POINT (-81.755395 27.9742701)","33839","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33903","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.7",,,"81.3","86.0","20,536","23,294","POINT (-81.9057759 26.6821653)","33903","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33904","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.2",,,"79.6","84.7","28,052","32,029","POINT (-81.9448603 26.5754031)","33904","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33777","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.2",,,"75.8","82.1","14,593","17,793","POINT (-82.7608234 27.8533643)","33777","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33704","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.1",,,"74.7","81.3","13,529","16,031","POINT (-82.6287232 27.7963314)","33704","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33778","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.9",,,"76.6","82.8","12,539","15,068","POINT (-82.7985399 27.8886206)","33778","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33872","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.4",,,"82.0","86.6","11,373","13,167","POINT (-81.5460283 27.505242)","33872","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33840","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","73.4",,,"69.8","76.7","165","242","POINT (-81.9050491 28.0091567)","33840","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33905","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.1",,,"74.1","80.1","29,658","37,692","POINT (-81.7639495 26.667732)","33905","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33781","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.2",,,"72.4","79.5","21,934","27,349","POINT (-82.7149951 27.8388706)","33781","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33705","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.7",,,"76.4","82.7","22,857","27,915","POINT (-82.6403141 27.7339699)","33705","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33947","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","85.8",,,"83.6","87.7","9,711","10,462","POINT (-82.2778808 26.8851198)","33947","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33873","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.8",,,"72.0","79.3","9,621","13,455","POINT (-81.7811726 27.570917)","33873","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33841","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.2",,,"74.2","80.1","5,641","7,439","POINT (-81.7680938 27.7379728)","33841","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33907","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.5",,,"75.5","81.3","20,566","24,980","POINT (-81.870266 26.563891)","33907","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33875","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.6",,,"78.9","84.1","9,041","11,004","POINT (-81.5006491 27.4234258)","33875","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33706","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.2",,,"80.3","85.8","14,366","15,309","POINT (-82.7520618 27.7415012)","33706","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33876","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.8",,,"80.2","85.3","4,515","5,239","POINT (-81.3392095 27.4251607)","33876","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33843","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.3",,,"74.3","80.3","9,908","11,864","POINT (-81.5127004 27.731789)","33843","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33844","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.6",,,"74.6","80.5","33,215","43,329","POINT (-81.5893832 28.0895784)","33844","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33908","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.8",,,"82.5","86.9","38,611","43,110","POINT (-81.979563 26.510332)","33908","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33909","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.0",,,"74.0","80.1","25,077","33,063","POINT (-81.9655018 26.7203474)","33909","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33948","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.1",,,"79.5","84.6","14,970","17,190","POINT (-82.1517415 26.9858888)","33948","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33950","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","86.4",,,"84.3","88.4","23,046","24,984","POINT (-82.0442963 26.9156545)","33950","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33877","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.0",,,"77.1","82.6","464","590","POINT (-81.6187968 27.9842316)","33877","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33847","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.8",,,"73.6","80.1","230","299","POINT (-81.8220589 27.8028505)","33847","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33912","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.9",,,"81.6","86.2","17,168","19,146","POINT (-81.8257633 26.5349867)","33912","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33707","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.2",,,"79.2","84.8","22,226","24,646","POINT (-82.7243736 27.7434656)","33707","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33913","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.8",,,"79.2","84.3","24,344","28,216","POINT (-81.696796 26.5142388)","33913","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33952","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.5",,,"77.8","83.1","26,879","32,084","POINT (-82.097042 26.9861335)","33952","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33953","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.8",,,"82.7","87.0","6,205","6,882","POINT (-82.2122745 26.9997025)","33953","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33880","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.9",,,"73.8","79.8","31,754","42,005","POINT (-81.7775047 27.9940181)","33880","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34103","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.2",,,"81.7","86.4","10,567","11,822","POINT (-81.8033305 26.1913515)","34103","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33708","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.8",,,"79.9","85.4","14,567","16,034","POINT (-82.7977899 27.8150561)","33708","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34104","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.9",,,"76.9","82.7","21,548","25,485","POINT (-81.7408371 26.1504293)","34104","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33914","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.9",,,"78.2","83.5","35,349","42,222","POINT (-82.0242175 26.5594403)","33914","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33954","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.7",,,"78.0","83.3","9,241","11,040","POINT (-82.1214514 27.0249503)","33954","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33881","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.1",,,"77.2","82.8","30,139","38,369","POINT (-81.7025335 28.0509963)","33881","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33884","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.1",,,"77.3","82.8","28,328","34,772","POINT (-81.6817454 27.9827882)","33884","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34105","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.4",,,"79.6","84.8","14,425","16,491","POINT (-81.764777 26.190046)","34105","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33916","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.6",,,"73.5","79.7","19,336","25,940","POINT (-81.8413878 26.6393518)","33916","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33709","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.2",,,"75.8","82.2","22,563","27,026","POINT (-82.7316206 27.8168438)","33709","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33917","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.4",,,"81.0","85.7","27,292","30,702","POINT (-81.8461509 26.7480953)","33917","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33955","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.4",,,"82.4","86.3","9,154","10,071","POINT (-81.9938081 26.816433)","33955","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33890","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.1",,,"72.3","79.6","3,527","4,718","POINT (-81.7246018 27.4552051)","33890","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34108","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.8",,,"82.4","87.0","14,893","16,142","POINT (-81.8083233 26.2463075)","34108","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33956","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","86.5",,,"84.3","88.5","3,682","3,861","POINT (-82.1217069 26.5371043)","33956","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34208","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.3",,,"74.1","80.3","29,247","38,522","POINT (-82.5159067 27.4874861)","34208","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33957","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","88.1",,,"86.1","89.9","5,999","6,382","POINT (-82.1003806 26.4604768)","33957","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33896","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.0",,,"72.3","77.6","15,742","19,444","POINT (-81.5807698 28.2501749)","33896","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34242","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","86.5",,,"84.2","88.5","6,864","7,417","POINT (-82.5409083 27.2602203)","34242","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34109","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.6",,,"78.7","84.2","21,956","26,102","POINT (-81.7638228 26.2408423)","34109","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34110","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.1",,,"81.5","86.3","21,465","24,093","POINT (-81.788171 26.303284)","34110","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33919","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.9",,,"80.5","85.3","26,844","30,587","POINT (-81.9028554 26.5558907)","33919","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33920","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.2",,,"77.3","82.9","5,693","6,797","POINT (-81.6360501 26.7422983)","33920","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33960","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.9",,,"76.0","81.6","699","839","POINT (-81.4122214 27.0790626)","33960","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34209","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.8",,,"80.2","85.2","28,653","32,940","POINT (-82.6546691 27.50473)","34209","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33965","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","68.3",,,"63.7","72.8","3,624","3,659","POINT (-81.763678 26.4676795)","33965","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34243","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.3",,,"78.9","83.6","26,405","30,107","POINT (-82.5279432 27.400992)","34243","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34250","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.3",,,"77.3","83.3","415","481","POINT (-82.5851382 27.5696062)","34250","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34112","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.7",,,"78.9","84.2","23,454","26,625","POINT (-81.7390301 26.1214221)","34112","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33921","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","88.6",,,"87.0","90.0","1,229","1,283","POINT (-82.2528038 26.7722248)","33921","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34210","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.6",,,"78.9","84.2","14,218","16,447","POINT (-82.6301776 27.4375477)","34210","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33922","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.0",,,"80.5","85.3","3,767","4,326","POINT (-82.176814 26.6516792)","33922","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33924","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","86.0",,,"83.7","88.1","386","403","POINT (-82.1965201 26.5412739)","33924","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33966","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.6",,,"77.8","83.3","9,590","11,245","POINT (-81.8340994 26.5832964)","33966","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34251","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.9",,,"73.5","80.0","5,394","7,061","POINT (-82.1715401 27.377729)","34251","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34113","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.1",,,"78.1","83.7","20,391","23,740","POINT (-81.7324237 26.0436491)","34113","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34114","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","82.8",,,"80.1","85.2","19,224","21,343","POINT (-81.5733865 25.954218)","34114","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34211","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.0",,,"78.1","83.7","13,877","16,845","POINT (-82.383383 27.4543652)","34211","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34116","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","73.2",,,"69.5","76.7","23,746","31,538","POINT (-81.710803 26.1892939)","34116","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33928","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.3",,,"82.0","86.6","25,413","28,955","POINT (-81.6971374 26.4356294)","33928","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33967","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.4",,,"72.2","78.6","22,482","28,174","POINT (-81.8122405 26.4715067)","33967","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33971","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.5",,,"72.1","78.7","18,558","26,333","POINT (-81.7003428 26.6388576)","33971","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34266","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.9",,,"72.4","79.1","22,444","28,827","POINT (-81.8021885 27.2020372)","34266","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34212","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.4",,,"77.4","83.1","19,222","24,266","POINT (-82.4061033 27.4938161)","34212","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34268","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.1",,,"75.8","82.2","155","223","POINT (-81.9274205 27.1322623)","34268","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34117","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.6",,,"71.0","77.9","12,906","16,408","POINT (-81.5489295 26.118102)","34117","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33930","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.8",,,"74.2","81.2","614","799","POINT (-81.4067073 26.5671289)","33930","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33972","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.8",,,"73.7","79.9","10,837","14,727","POINT (-81.6177101 26.6492719)","33972","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34269","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","83.2",,,"80.5","85.6","4,390","4,917","POINT (-81.9614804 27.0899429)","34269","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34215","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","86.3",,,"84.0","88.4","743","793","POINT (-82.6857242 27.4744274)","34215","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34275","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","84.9",,,"82.5","87.2","18,509","20,570","POINT (-82.4225669 27.1517532)","34275","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34119","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.0",,,"78.2","83.7","28,573","34,933","POINT (-81.7174618 26.2639327)","34119","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34120","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.3",,,"72.9","79.4","32,083","41,026","POINT (-81.5823964 26.312992)","34120","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33931","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","87.2",,,"85.2","89.1","9,104","9,389","POINT (-81.9140397 26.4301763)","33931","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33935","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","73.7",,,"70.5","76.9","17,115","22,718","POINT (-81.4176485 26.7567775)","33935","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33973","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.0",,,"70.5","77.5","8,336","12,728","POINT (-81.7304354 26.6006612)","33973","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33974","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.2",,,"71.9","78.5","12,126","17,233","POINT (-81.6012389 26.5589349)","33974","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34216","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","86.2",,,"83.9","88.3","998","1,061","POINT (-82.735123 27.5347981)","34216","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33976","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.1",,,"70.8","77.5","11,674","17,017","POINT (-81.6861304 26.5912767)","33976","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34285","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","87.8",,,"85.8","89.7","18,133","18,971","POINT (-82.4408953 27.094564)","34285","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34286","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.3",,,"74.9","81.2","17,095","22,000","POINT (-82.1066797 27.1074689)","34286","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34134","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","87.8",,,"86.0","89.4","15,240","15,906","POINT (-81.8319358 26.3613812)","34134","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33936","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.6",,,"75.7","81.4","19,244","24,051","POINT (-81.5592475 26.6180282)","33936","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","34217","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","86.3",,,"84.0","88.4","3,587","3,825","POINT (-82.7050182 27.4911778)","34217","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33944","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.4",,,"77.1","83.5","161","208","POINT (-81.4500205 26.9551292)","33944","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2023","33946","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","86.9",,,"84.9","88.9","2,325","2,485","POINT (-82.2820454 26.8524154)","33946","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
