"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2021","MS","Mississippi","Pontotoc","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.1",,,"71.3","80.8","31,445","28115","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-89.0372387 34.2270808)"
"2021","MT","Montana","Carter","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.4",,,"67.1","77.4","1,428","30011","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-104.5153243 45.5168247)"
"2021","NJ","New Jersey","Bergen","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.1",,,"69.6","76.6","953,819","34003","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-74.0747272 40.9596985)"
"2021","CA","California","El Dorado","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","60.3",,,"54.3","66.2","193,221","06017","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-120.5342245 38.7856116)"
"2021","GA","Georgia","Stephens","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75",,,"69.4","79.5","26,865","13257","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.2905877 34.5535825)"
"2021","NE","Nebraska","Dodge","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","69.2",,,"64.7","73.3","37,103","31053","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-96.6458524 41.5770082)"
"2021","GA","Georgia","Cobb","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.4",,,"72.8","79.8","766,802","13067","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.5741213 33.9399286)"
"2021","MN","Minnesota","Jackson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","65.7",,,"60.1","71.1","9,990","27063","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-95.1497314 43.671111)"
"2021","AR","Arkansas","Sharp","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.1",,,"74.3","83.2","17,622","05135","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.4710689 36.1733989)"
"2021","IN","Indiana","Starke","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.4",,,"68.2","78.4","23,372","18149","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.6446359 41.2844785)"
"2021","MO","Missouri","Chariton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72.6",,,"67.3","77.4","7,356","29041","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.9616205 39.5179685)"
"2021","MN","Minnesota","Kandiyohi","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.1",,,"68.4","77.5","43,767","27067","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-95.0049812 45.1527137)"
"2021","MT","Montana","Roosevelt","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","68.6",,,"63.1","73.6","10,821","30085","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-104.9951698 48.2827471)"
"2021","GA","Georgia","Talbot","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.1",,,"73.4","82.6","5,742","13263","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.5300288 32.7046026)"
"2021","OK","Oklahoma","Garvin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.6",,,"70.6","80.1","25,804","40049","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-97.312723 34.7093497)"
"2021","LA","Louisiana","Claiborne","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.5",,,"73.5","82.8","14,038","22027","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.9897278 32.8271597)"
"2021","OR","Oregon","Crook","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.5",,,"63.7","74.9","25,739","41013","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-120.3715849 44.1630537)"
"2021","GA","Georgia","Fulton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"70.7","77.9","1,065,334","13121","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.4681816 33.7900338)"
"2021","KS","Kansas","Sedgwick","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.2",,,"69.8","74.5","523,828","20173","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-97.4610535 37.681045)"
"2021","NE","Nebraska","Clay","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.2",,,"68.5","77.7","6,078","31035","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-98.0508585 40.5236693)"
"2021","MI","Michigan","Ingham","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.7",,,"69.3","77.6","284,034","26065","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.3738107 42.6035338)"
"2021","MO","Missouri","Putnam","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72.8",,,"67.6","77.8","4,712","29171","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.0145314 40.4786055)"
"2021","OK","Oklahoma","Bryan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.4",,,"70.2","78.4","47,105","40013","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-96.2651348 33.9640035)"
"2021","MN","Minnesota","Beltrami","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","65.9",,,"61.0","70.6","46,380","27007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-95.00505 47.8795077)"
"2021","OH","Ohio","Mahoning","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.4",,,"73.6","80.9","226,762","39099","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.7703956 41.0108798)"
"2021","MT","Montana","Musselshell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73",,,"68.0","78.1","4,896","30065","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-108.4397631 46.5052807)"
"2021","PA","Pennsylvania","Clarion","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.5",,,"68.4","78.5","37,156","42031","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-79.4203691 41.1981594)"
"2021","GA","Georgia","Pulaski","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.5",,,"75.0","83.6","9,917","13235","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.4818454 32.2388026)"
"2021","MI","Michigan","Dickinson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.4",,,"72.8","81.4","25,787","26043","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.8661386 46.0128332)"
"2021","NC","North Carolina","Swain","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.2",,,"73.1","82.7","14,136","37173","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.4656136 35.5688491)"
"2021","LA","Louisiana","Beauregard","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.2",,,"71.2","80.8","36,584","22011","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.3402526 30.6450184)"
"2021","MI","Michigan","Benzie","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.8",,,"68.3","78.3","18,223","26019","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.2319991 44.6368444)"
"2021","IA","Iowa","Adams","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"72.6","81.6","3,641","19003","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.6969059 41.0216555)"
"2021","MI","Michigan","Alger","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.1",,,"67.4","78.1","8,821","26003","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.6571192 46.5217365)"
"2021","IA","Iowa","Union","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.1",,,"67.9","77.8","12,018","19175","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-94.2450907 41.0285502)"
"2021","MI","Michigan","Lapeer","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.8",,,"71.9","81.2","88,513","26087","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.2243247 43.0886327)"
"2021","AL","Alabama","Escambia","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"73.1","82.3","36,699","01053","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.1684097 31.1222867)"
"2021","MT","Montana","Fallon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","69.2",,,"64.0","74.5","3,017","30025","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-104.4057182 46.3181841)"
"2021","KS","Kansas","Osage","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.8",,,"67.1","76.4","15,768","20139","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-95.7082554 38.6502149)"
"2021","OK","Oklahoma","Tulsa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.5",,,"67.4","75.4","672,858","40143","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-95.9418132 36.1203177)"
"2021","IL","Illinois","Morgan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.9",,,"71.8","81.8","32,606","17137","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.2050054 39.7176678)"
"2021","KY","Kentucky","Pulaski","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.1",,,"71.7","80.2","65,423","21199","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.5769692 37.107452)"
"2021","ID","Idaho","Bonner","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.3",,,"70.8","79.4","49,491","16017","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.612362 48.3167955)"
"2021","KY","Kentucky","Clark","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.5",,,"68.3","78.4","36,871","21049","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.1451152 37.9703141)"
"2021","MO","Missouri","Lawrence","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.2",,,"68.0","78.0","38,321","29109","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.8305507 37.1065898)"
"2021","NC","North Carolina","Davie","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.4",,,"71.0","81.5","43,533","37059","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-80.5425524 35.9293554)"
"2021","GA","Georgia","Bibb","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.6",,,"75.4","83.3","156,762","13021","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.6941941 32.8088446)"
"2021","MN","Minnesota","Freeborn","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.5",,,"60.8","71.9","30,749","27047","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.3502887 43.6742019)"
"2021","IA","Iowa","Butler","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","72.5",,,"67.3","77.1","14,332","19023","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.780153 42.734757)"
"2021","MS","Mississippi","Tunica","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","80.4",,,"75.9","84.6","9,696","28143","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.3717697 34.6522011)"
"2021","NC","North Carolina","Northampton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","83.4",,,"79.3","87.1","17,129","37131","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-77.3983518 36.4217739)"
"2021","GA","Georgia","Hart","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.3",,,"70.3","79.8","26,409","13147","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.96329 34.3487328)"
"2021","MN","Minnesota","Renville","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","63.3",,,"57.5","69.2","14,608","27129","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-94.9556169 44.7236969)"
"2021","MI","Michigan","Osceola","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.1",,,"67.9","77.9","23,105","26133","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.3222825 43.9975523)"
"2021","NH","New Hampshire","Hillsborough","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72.8",,,"69.1","76.2","424,079","33011","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-71.7230554 42.9115317)"
"2021","CA","California","Del Norte","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","62.4",,,"56.1","68.4","28,100","06015","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-123.9809983 41.7499033)"
"2021","GA","Georgia","Evans","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.5",,,"71.5","81.1","10,672","13109","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.890153 32.1530834)"
"2021","GA","Georgia","Grady","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.9",,,"70.8","80.6","25,918","13131","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.2450803 30.8759076)"
"2021","NC","North Carolina","Rowan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79",,,"74.6","83.1","148,150","37159","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.5217214 35.641355)"
"2021","NY","New York","Wayne","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.9",,,"73.9","79.5","90,923","36117","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-77.0494024 43.2181139)"
"2021","AR","Arkansas","Van Buren","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.2",,,"67.4","78.1","15,694","05141","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.5159757 35.5829532)"
"2021","IN","Indiana","Marion","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74",,,"71.0","76.9","971,102","18097","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.1357939 39.7829759)"
"2021","GA","Georgia","Candler","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.3",,,"73.6","82.6","11,037","13043","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.0712656 32.4039497)"
"2021","AK","Alaska","Aleutians East","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","60.7",,,"54.5","66.8","3,398","02013","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-161.9974772 55.2450437)"
"2021","ME","Maine","Somerset","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.6",,,"74.1","80.9","50,592","23025","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-69.9561096 45.5036458)"
"2021","NC","North Carolina","Craven","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.4",,,"74.2","83.0","100,674","37049","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-77.0813197 35.1168292)"
"2021","MT","Montana","Deer Lodge","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.3",,,"60.9","71.7","9,491","30023","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-113.1416236 46.0946716)"
"2021","CO","Colorado","Lincoln","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","66.1",,,"60.1","71.7","5,688","08073","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-103.5075545 38.9937401)"
"2021","NE","Nebraska","Hooker","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.9",,,"69.9","79.4","734","31091","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-101.117324 41.920317)"
"2021","CO","Colorado","Mesa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.8",,,"60.0","69.3","157,335","08077","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-108.4605707 39.019524)"
"2021","LA","Louisiana","Jefferson Davis","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.3",,,"72.3","81.7","32,345","22053","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.8162205 30.2695293)"
"2021","AL","Alabama","Dallas","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","79.9",,,"75.5","83.9","37,619","01047","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.11436 32.3335263)"
"2021","ME","Maine","Androscoggin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.3",,,"75.1","81.3","111,034","23001","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-70.2074347 44.1676811)"
"2021","MN","Minnesota","Cass","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","73.7",,,"69.0","77.9","30,639","27021","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.3337048 46.9517447)"
"2021","MO","Missouri","St. Francois","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.9",,,"69.4","78.3","67,541","29187","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-90.4738684 37.8107068)"
"2021","GA","Georgia","Treutlen","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","75.7",,,"70.7","80.6","6,306","13283","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-82.5708819 32.4095857)"
"2021","MN","Minnesota","Marshall","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","67",,,"61.2","72.5","8,988","27089","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-96.357761 48.3627284)"
"2021","IL","Illinois","McDonough","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"72.7","82.4","26,828","17109","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.6789543 40.4558082)"
"2021","KS","Kansas","Sedgwick","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.1",,,"68.6","73.4","523,828","20173","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-97.4610535 37.681045)"
"2021","MN","Minnesota","Big Stone","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.1",,,"60.4","71.5","5,145","27011","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-96.4022263 45.4199252)"
"2021","IN","Indiana","Steuben","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.5",,,"71.7","80.8","34,632","18151","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.0024051 41.643467)"
"2021","KY","Kentucky","Spencer","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.5",,,"70.1","80.3","19,916","21215","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.3171741 38.0254107)"
"2021","NY","New York","Chemung","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.7",,,"73.2","79.9","83,045","36015","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-76.7524712 42.1486972)"
"2021","NE","Nebraska","Morrill","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","72",,,"67.0","76.4","4,574","31123","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-102.9905936 41.7322039)"
"2021","CA","California","Tehama","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","60.8",,,"54.3","67.0","65,498","06103","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-122.2322737 40.1261573)"
"2021","OK","Oklahoma","Tillman","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.3",,,"70.2","80.0","7,076","40141","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-98.931701 34.3710852)"
"2021","KS","Kansas","Doniphan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","71.4",,,"66.0","76.6","7,471","20043","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-95.1472253 39.7885021)"
"2021","MN","Minnesota","Anoka","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.1",,,"62.8","69.4","367,018","27003","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.2427232 45.2741098)"
"2021","CO","Colorado","Logan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","64.7",,,"59.1","70.1","21,487","08075","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-103.0904639 40.7280911)"
"2021","NC","North Carolina","Tyrrell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.6",,,"74.9","83.7","3,254","37177","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-76.1653454 35.8704196)"
"2021","OK","Oklahoma","McCurtain","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.8",,,"71.0","80.4","30,884","40089","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.7660863 34.1170728)"
"2021","KS","Kansas","Smith","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77",,,"72.2","81.1","3,576","20183","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-98.7854295 39.7846603)"
"2021","PA","Pennsylvania","Forest","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.7",,,"68.3","78.6","7,032","42053","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-79.249705 41.513304)"
"2021","OK","Oklahoma","Grant","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.7",,,"71.5","81.1","4,131","40053","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-97.7881508 36.7882544)"
"2021","NH","New Hampshire","Cheshire","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","66.3",,,"61.6","70.7","77,329","33005","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-72.2481828 42.9254596)"
"2021","NC","North Carolina","Warren","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","82.9",,,"78.8","86.5","18,762","37185","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-78.0998993 36.3981051)"
"2021","NC","North Carolina","Greene","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.3",,,"72.4","81.7","20,417","37079","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-77.6816876 35.481959)"
"2021","NM","New Mexico","Los Alamos","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","65.3",,,"59.6","70.7","19,330","35028","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-106.3079679 35.8700469)"
"2021","IL","Illinois","Coles","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"72.1","82.1","46,765","17029","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.220782 39.5136797)"
