"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2023","GA","Georgia","Wayne","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.9",,,"74.1","81.3","31,373","23,759","13305","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-81.9169825771378 31.5514363184959)"
"2023","IL","Illinois","Menard","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.6",,,"71.4","79.6","11,954","9,394","17129","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-89.8015814259198 40.027433354681)"
"2023","GA","Georgia","Wheeler","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.6",,,"72.6","80.3","7,081","5,935","13309","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.725207369526 32.1177472167522)"
"2023","GA","Georgia","Taylor","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.9",,,"73.1","80.4","7,758","6,246","13269","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.250830281123 32.5556469053066)"
"2023","GA","Georgia","Lamar","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.6",,,"74.9","81.9","20,401","16,036","13171","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.1393164291498 33.076295380381)"
"2023","HI","Hawaii","Honolulu","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.3",,,"75.3","80.9","989,408","787,914","15003","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-157.974693402227 21.4587970621318)"
"2023","GA","Georgia","Meriwether","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.8",,,"72.8","80.3","20,931","16,562","13199","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.6882775391666 33.0409419482636)"
"2023","KS","Kansas","Ellis","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.1",,,"72.5","79.5","28,810","23,071","20051","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-99.317514905956 38.9146675466753)"
"2023","GA","Georgia","Long","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.9",,,"72.9","80.6","19,594","14,123","13183","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.745381491443 31.7522994598883)"
"2023","IL","Illinois","Saline","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.5",,,"71.3","79.6","22,873","18,163","17165","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.5408109499033 37.7531642187375)"
"2023","IA","Iowa","Poweshiek","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.3",,,"73.7","80.5","18,453","14,872","19157","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.5320731116848 41.6861148866249)"
"2023","GA","Georgia","Oconee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.8",,,"78.0","81.6","44,182","32,893","13219","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.4371131178921 33.835069659771)"
"2023","IA","Iowa","Floyd","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.2",,,"74.6","81.6","15,326","11,807","19067","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.7890145579798 43.05993845493)"
"2023","IN","Indiana","Orange","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.4",,,"76.8","83.5","19,638","15,128","18117","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.4951451585754 38.5416818190055)"
"2023","ID","Idaho","Franklin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","70.6",,,"66.2","74.6","15,494","10,847","16041","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.813247947913 42.1809525302421)"
"2023","IL","Illinois","Edwards","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.9",,,"74.7","82.5","5,968","4,705","17047","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-88.053269013281 38.415936548251)"
"2023","IL","Illinois","Edgar","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.3",,,"75.4","82.6","16,334","13,132","17045","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.7455506035259 39.6785617385241)"
"2023","ID","Idaho","Bannock","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.6",,,"69.9","76.8","90,400","67,958","16005","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-112.224464654126 42.6685980174801)"
"2023","ID","Idaho","Latah","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","72.0",,,"68.3","75.5","41,301","33,280","16057","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-116.711700829425 46.8155705621497)"
"2023","ID","Idaho","Bonneville","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.0",,,"70.5","77.2","131,366","92,871","16019","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.614650145003 43.3878527716182)"
"2023","IA","Iowa","Worth","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.4",,,"71.4","79.2","7,297","5,744","19195","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.2608487559082 43.3773939614585)"
"2023","IA","Iowa","Tama","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.9",,,"74.0","81.5","16,833","12,823","19171","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.5325291369623 42.0798241878133)"
"2023","IA","Iowa","Mahaska","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.3",,,"70.2","78.0","21,874","16,738","19123","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.640891276702 41.3351862830208)"
"2023","IN","Indiana","Hamilton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.9",,,"78.2","83.4","371,645","278,885","18057","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.0519949848072 40.0724731399412)"
"2023","KS","Kansas","Barton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.0",,,"74.7","81.2","24,899","18,848","20009","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-98.7563274715367 38.478924410301)"
"2023","IA","Iowa","Audubon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.7",,,"70.4","78.5","5,534","4,333","19009","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-94.9058176042924 41.68448919254)"
"2023","KS","Kansas","Gove","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","72.7",,,"68.4","76.7","2,735","2,038","20063","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-100.482943577373 38.9158732062786)"
"2023","IN","Indiana","Montgomery","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.0",,,"74.3","81.5","38,573","29,757","18107","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.8933418094608 40.0403856714469)"
"2023","IN","Indiana","Miami","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.5",,,"75.7","82.7","35,402","28,092","18103","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.045101263622 40.7694967091827)"
"2023","IA","Iowa","Chickasaw","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.7",,,"74.2","80.9","11,658","8,978","19037","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.3176408168561 43.0600924885266)"
"2023","IN","Indiana","Franklin","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.6",,,"77.1","83.6","23,096","17,964","18047","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.0602581204889 39.4147489315124)"
"2023","KS","Kansas","Barber","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.5",,,"69.2","77.3","4,071","3,137","20007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-98.6848141558495 37.2289283040021)"
"2023","KS","Kansas","Cherokee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.7",,,"70.8","78.5","19,054","14,716","20021","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-94.8462023880387 37.1693093631989)"
"2023","IN","Indiana","Vermillion","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.6",,,"77.2","83.7","15,417","12,095","18165","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.4640232421522 39.8540417175235)"
"2023","IN","Indiana","Wabash","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.6",,,"77.1","83.6","30,670","24,213","18169","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.7939718654264 40.8457345000907)"
"2023","IA","Iowa","Jefferson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.7",,,"71.9","79.5","15,440","12,891","19101","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-91.9487990147713 41.0318442951922)"
"2023","IN","Indiana","Harrison","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.1",,,"76.5","83.2","40,006","31,213","18061","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.1116122931218 38.1954032875338)"
"2023","IN","Indiana","Jasper","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.8",,,"71.6","79.6","33,535","25,921","18073","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.1160051742917 41.0230925834005)"
"2023","IN","Indiana","Johnson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","79.7",,,"76.2","82.8","167,819","127,387","18081","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.1015201678262 39.4900191572479)"
"2023","IN","Indiana","Vigo","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.4",,,"74.9","81.6","106,153","84,369","18167","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.3896586546696 39.4308217583187)"
"2023","IN","Indiana","Floyd","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.3",,,"77.0","83.3","80,809","62,972","18043","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.9067422157132 38.3191788839155)"
"2023","IA","Iowa","Dallas","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.5",,,"71.8","78.9","111,092","81,838","19049","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-94.0396540325165 41.6848036594408)"
"2023","IN","Indiana","Washington","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.3",,,"73.2","80.8","28,205","21,906","18175","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.1051677230078 38.5998424246535)"
"2023","IA","Iowa","Crawford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.2",,,"71.4","79.0","16,013","12,050","19047","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-95.3820210456667 42.0372542394508)"
"2023","IA","Iowa","O'Brien","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.6",,,"73.8","81.0","14,012","10,569","19141","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-95.6249570490171 43.0836626065609)"
"2023","IN","Indiana","Noble","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.0",,,"75.3","82.3","47,430","36,001","18113","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.4175453196001 41.3985984916063)"
"2023","KS","Kansas","Ford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","72.2",,,"68.0","76.0","33,980","23,779","20057","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-99.8881356266966 37.6918220146575)"
"2023","IN","Indiana","Grant","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.9",,,"77.6","84.0","66,200","51,942","18053","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.6547339794177 40.5158942573757)"
"2023","IA","Iowa","Sioux","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.5",,,"71.7","79.0","36,246","26,374","19167","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-96.1778115096581 43.0825131009623)"
"2023","IN","Indiana","Hendricks","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.9",,,"74.5","81.0","186,387","140,883","18063","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.5099930674506 39.7695155217637)"
"2023","IN","Indiana","Benton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.2",,,"73.3","80.9","8,729","6,634","18007","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.3107747843354 40.6063412111328)"
"2023","IA","Iowa","Woodbury","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.9",,,"73.5","79.8","105,951","78,835","19193","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-96.0445183541311 42.3895564783896)"
"2023","IA","Iowa","Lyon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.1",,,"77.0","81.7","12,324","8,896","19119","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-96.2101821121479 43.3806078140642)"
"2023","KS","Kansas","Crawford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","75.6",,,"71.7","79.1","38,764","30,098","20037","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.8517833125424 37.5072682724121)"
"2023","IA","Iowa","Pottawattamie","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.3",,,"74.1","80.5","93,179","72,047","19155","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-95.5427335544974 41.3365745528696)"
"2023","IA","Iowa","Polk","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.8",,,"72.0","77.3","505,255","383,731","19153","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-93.573526118271 41.6854989182508)"
"2023","IN","Indiana","Henry","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.3",,,"76.0","82.6","48,929","39,114","18065","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.3964926671803 39.9310913829344)"
"2023","IA","Iowa","Ida","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.8",,,"74.1","81.3","6,833","5,151","19093","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-95.5135119987571 42.3869647701318)"
"2023","IA","Iowa","Pocahontas","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.6",,,"76.1","82.6","6,976","5,362","19151","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.6785238954199 42.7342435564067)"
"2023","KS","Kansas","Chase","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.4",,,"74.8","81.8","2,579","2,057","20017","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-96.5940239039533 38.302043810592)"
"2023","IN","Indiana","Fayette","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.2",,,"73.2","81.0","23,362","18,243","18041","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.178588681036 39.6399780653961)"
"2023","IN","Indiana","Hancock","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.0",,,"73.1","80.7","86,166","66,246","18059","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.7732724399987 39.8234613757197)"
"2023","IA","Iowa","Scott","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.8",,,"75.7","81.5","174,270","134,300","19163","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.6229482200086 41.6371214525029)"
"2023","IA","Iowa","Clayton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.2",,,"71.3","78.9","16,969","13,315","19043","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-91.341363137786 42.8446965174081)"
"2023","IA","Iowa","Johnson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.4",,,"73.0","79.5","157,528","127,373","19103","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.5877414061848 41.6715310242667)"
"2023","IN","Indiana","Fountain","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.1",,,"73.3","80.7","16,731","13,018","18045","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.2416709976357 40.1211593944806)"
"2023","IA","Iowa","Clinton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.0",,,"74.6","81.2","46,158","35,649","19045","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-90.5323392171646 41.8979836891939)"
"2023","IA","Iowa","Mitchell","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.7",,,"75.2","82.1","10,518","8,004","19131","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.788873921648 43.3563415799349)"
"2023","IN","Indiana","Allen","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","78.3",,,"75.5","80.8","394,545","294,905","18003","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-85.0665615439245 41.0909025820574)"
"2023","IN","Indiana","Owen","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.1",,,"72.9","80.6","21,532","17,270","18119","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.8374277565603 39.3128490832372)"
"2023","IN","Indiana","Greene","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.8",,,"72.9","80.3","31,196","24,492","18055","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-86.9620535060412 39.0363946257394)"
"2023","KS","Kansas","Coffey","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.6",,,"70.5","78.6","8,251","6,507","20031","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-95.734075635778 38.2367806739877)"
"2023","IA","Iowa","Adair","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","74.4",,,"70.0","78.1","7,389","5,700","19001","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-94.4708898643576 41.3307390565959)"
"2023","KS","Kansas","Cheyenne","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.8",,,"69.7","77.7","2,636","2,027","20023","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-101.731862459351 39.7858054662886)"
"2023","IN","Indiana","Dearborn","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.5",,,"77.6","83.9","51,215","40,242","18029","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-84.9732604057513 39.1452474357502)"
"2023","IN","Indiana","Clay","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.4",,,"77.0","83.6","26,460","20,399","18021","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.1156970341882 39.3927502534324)"
"2023","IA","Iowa","Butler","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.4",,,"71.4","79.2","14,172","11,057","19023","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-92.7901998363377 42.7315884100093)"
"2023","IA","Iowa","Kossuth","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.7",,,"76.2","82.9","14,396","11,208","19109","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.2068095566049 43.2042144437295)"
"2023","IN","Indiana","Gibson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.1",,,"76.6","83.4","32,904","25,197","18051","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.58529744602 38.3115891747454)"
"2023","IN","Indiana","Switzerland","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.7",,,"76.2","83.0","10,019","7,652","18155","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.0369356650096 38.8262289144782)"
"2023","IN","Indiana","Ohio","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.6",,,"73.4","81.3","6,004","4,809","18115","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.9654176397488 38.9500282087554)"
"2023","KS","Kansas","Bourbon","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.9",,,"74.1","81.2","14,408","10,633","20011","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.8497424122093 37.8551496676803)"
"2023","IL","Illinois","Williamson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.6",,,"71.5","79.3","66,706","52,683","17199","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-88.9299128376957 37.730295038346)"
"2023","IA","Iowa","Cedar","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.7",,,"75.1","81.9","18,302","14,479","19031","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-91.1325176867671 41.7723216591621)"
"2023","IN","Indiana","Warren","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","77.1",,,"73.2","80.6","8,518","6,645","18171","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.3534829538668 40.346975973543)"
"2023","IN","Indiana","Marshall","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.6",,,"74.9","81.8","46,352","35,175","18099","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.2617259290156 41.3247781239262)"
"2023","IA","Iowa","Keokuk","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.0",,,"74.5","81.4","9,914","7,694","19107","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.1783229392789 41.3364935048397)"
"2023","KS","Kansas","Elk","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.6",,,"76.3","82.8","2,467","1,897","20049","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-96.243708914227 37.4533832396967)"
"2023","KS","Kansas","Ellsworth","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","73.8",,,"69.5","77.6","6,357","5,224","20053","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-98.2046890800915 38.6968067575173)"
"2023","IA","Iowa","Union","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","78.5",,,"74.6","81.8","11,906","9,293","19175","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.2424322979002 41.0277362645631)"
"2023","IA","Iowa","Howard","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","77.8",,,"73.9","81.2","9,376","7,026","19089","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-92.3171182025825 43.356772932656)"
"2023","IN","Indiana","Tipton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.9",,,"77.7","84.0","15,256","12,151","18159","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-86.0518728213484 40.311346847119)"
"2023","IN","Indiana","Newton","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.3",,,"72.6","80.0","13,960","11,012","18111","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-87.3976361121008 40.9560211312151)"
"2023","IN","Indiana","Posey","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","81.2",,,"77.8","84.4","25,040","19,685","18129","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-87.8686531082596 38.0219288739824)"
"2023","IN","Indiana","Steuben","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","80.3",,,"76.9","83.4","34,917","28,111","18151","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-85.0008949323746 41.6439136976393)"
"2023","IA","Iowa","Story","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","74.6",,,"70.7","78.1","98,566","82,292","19169","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-93.46507271122 42.0362299275331)"
"2023","IA","Iowa","Des Moines","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","76.8",,,"73.4","80.2","38,253","29,795","19057","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-91.1815785241532 40.9228727510382)"
"2023","IA","Iowa","Carroll","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","79.0",,,"75.5","82.3","20,522","15,519","19027","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-94.8604844719418 42.0361851718528)"
"2023","IA","Iowa","Louisa","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","75.1",,,"71.0","78.7","10,513","8,288","19115","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-91.259564555602 41.2184586340229)"
