"Year","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2021","71275","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.6",,,"74.2","82.6","2,453","POINT (-92.82081157 32.51342095)","71275","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71368","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.9",,,"75.2","84.0","1,459","POINT (-91.6880094 31.86467318)","71368","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71243","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.3",,,"73.4","82.8","194","POINT (-91.81106518 31.95722731)","71243","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71276","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.2",,,"75.4","84.3","289","POINT (-91.1577145 32.56243796)","71276","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71334","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.0",,,"76.7","84.8","9,839","POINT (-91.640324 31.66046)","71334","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71277","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.5",,,"75.6","84.4","1,758","POINT (-92.55722864 32.94945494)","71277","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71369","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.5",,,"73.6","82.8","3,222","POINT (-91.86754226 30.92269231)","71369","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71245","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","81.1",,,"76.4","85.3","4,718","POINT (-92.72199622 32.52970676)","71245","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71201","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.2",,,"76.2","83.8","20,319","POINT (-92.10524069 32.53297356)","71201","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71371","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.0",,,"71.9","81.5","2,151","POINT (-92.2565751 31.6791185)","71371","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71407","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.4",,,"71.3","81.1","933","POINT (-92.51036325 31.52054841)","71407","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71336","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.6",,,"75.2","83.8","1,650","POINT (-91.59337488 32.021133)","71336","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71409","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.3",,,"72.8","81.2","6,874","POINT (-92.70739997 31.3196331)","71409","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71280","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.3",,,"75.0","81.4","3,647","POINT (-92.09698901 32.72600261)","71280","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71373","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.2",,,"74.7","83.3","7,358","POINT (-91.6079159 31.30965337)","71373","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71247","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.9",,,"76.6","84.8","1,175","POINT (-92.72173783 32.27238326)","71247","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71339","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.7",,,"69.4","79.6","130","POINT (-91.93229079 31.0138277)","71339","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71250","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.9",,,"76.6","85.0","220","POINT (-91.57617979 32.95894477)","71250","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71441","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","76.9",,,"72.2","81.2","618","POINT (-92.14074293 31.94401421)","71441","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71410","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.0",,,"73.8","83.4","124","POINT (-92.7712565 31.96677631)","71410","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71282","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.1",,,"75.7","84.1","11,070","POINT (-91.18335857 32.36880309)","71282","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71375","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","83.4",,,"79.5","86.9","1,129","POINT (-91.4633935 31.81585905)","71375","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71340","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","74.3",,,"68.8","79.4","1,710","POINT (-91.81069565 31.76915612)","71340","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71377","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","83.4",,,"79.4","87.0","112","POINT (-91.78650935 31.61106919)","71377","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
"2021","71446","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.8",,,"73.2","82.2","22,762","POINT (-93.18161675 31.17105489)","71446","PREVENT","CHECKUP","CrdPrv","Annual Checkup"
