"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
"2019","HI","Hawaii","Honolulu","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","78.9",,,"78.4","79.5","974,563","15003","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-157.9757097 21.46040143)"
"2019","GA","Georgia","Hancock","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","80.7",,,"79.9","81.6","8,457","13141","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.00116758 33.26994756)"
"2019","GA","Georgia","Thomas","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.9",,,"77.0","78.7","44,451","13275","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.91918638 30.86373928)"
"2019","GA","Georgia","Union","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","73.8",,,"72.6","75.1","24,511","13291","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.99014461 34.83383243)"
"2019","GA","Georgia","Jefferson","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.3",,,"78.6","80.0","15,362","13163","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.41819314 33.05473798)"
"2019","GA","Georgia","Cook","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","77.7",,,"76.9","78.6","17,270","13075","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.43045437 31.15442459)"
"2019","GA","Georgia","Twiggs","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","77.1",,,"76.3","78.0","8,120","13289","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-83.42727973 32.66723611)"
"2019","FL","Florida","Okeechobee","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","75.3",,,"74.5","76.1","42,168","12093","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-80.88881798 27.38669569)"
"2019","ID","Idaho","Fremont","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","66.2",,,"65.0","67.3","13,099","16043","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-111.4819759 44.22914506)"
"2019","GA","Georgia","Morgan","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","79.1",,,"78.2","79.8","19,276","13211","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-83.4920825 33.59070196)"
"2019","GA","Georgia","Miller","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","76.1",,,"75.2","77.1","5,718","13201","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-84.7308074 31.16385811)"
"2019","FL","Florida","Putnam","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Age-adjusted prevalence","74.4",,,"73.5","75.2","74,521","12107","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-81.74426877 29.60861786)"
"2019","CT","Connecticut","New Haven","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults aged >=18 years","%","Crude prevalence","78.1",,,"77.5","78.7","854,757","09009","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-72.93263656 41.41052748)"
